 E[W]:0.7120862249194112 E[T]:1.2120862249194135, Var[T]: 0.09934081050387218, E[T] ConfidenceInterval: (1.211461382799066, 1.2127110670397612), Var[T] ConfidenceInterval: (0.0987159683835246, 0.09996565262421976)T invidual: 
1,22835903835108
1,2274590919073882
1,2264060405559651
1,2253626947469514
1,224328920917837
1,2239887139689232
1,2229705834508828
1,2219616667836841
1,2216041612146142
1,2206175627913454
1,2216708875225395
1,2239977313872241
1,223006590982856
1,222089957061428
1,2227284756870767
1,2217830277115702
1,2224752942373471
1,2252534484347053
1,2279344484133758
1,2326367586297249
1,2390894725090809
1,245427613747144
1,252198926314976
1,2570470672297447
1,261671738801229
1,268053850076194
1,26693695903421
1,2658293367975535
1,2647308684636789
1,263641441021442
1,2644951484521934
1,265023079609597
1,2655219109771478
1,2644469234833133
1,2633806052434606
1,262322851808748
1,2626098665403116
1,262805953790228
1,2619649460746818
1,2609295115052168
1,2599022299638578
1,2588830055326266
1,2594765699858272
1,2584669335267378
1,2584479472550318
1,2597503917259658
1,2587513517577886
1,2593569610653526
1,2587405286572073
1,257756724365735
1,2567803731370768
1,2558113905969366
1,2548496936398057
1,2557151189074796
1,2548603977624557
1,2539129613395468
1,2548100584606319
1,2565021525231483
1,257130999601127
1,2561891278077164
1,2552541309908998
1,2543259341509327
1,2534044633750239
1,253143391722653
1,2522328039826434
1,2524813003988493
1,2515795814688535
1,2506842804671847
1,2504417751822658
1,2513248672781878
1,2504399205624197
1,2499181026588595
1,2490442631390735
1,2486567339693717
1,24936000751921
1,251407662559187
1,2535284991133535
1,2566723648706604
1,2590796381585154
1,2618530781444535
1,2643503684960253
1,2669688266812165
1,2689075834391101
1,268130742569204
1,2678433380743237
1,2686640128032394
1,2705326493562632
1,2717869423907893
1,2712368507786076
1,2708246712751619
1,2705466649418486
1,270690458596069
1,2698058492542517
1,2703968856871968
1,270862981240488
1,2715622003944043
1,2706861932963578
1,2698158196844724
1,2697642576478878
1,2701238290203856
1,2716019918754353
1,2745343134812104
1,2757535448666553
1,2748836598670759
1,274019245842337
1,2731602513412636
1,2723066255558217
1,2714583183111
1,2706152800554753
1,269777461850969
1,2693354335410796
1,2685067091301843
1,2676830689181284
1,2681528227894674
1,2691957819816517
1,2683775577203096
1,2675642923938844
1,267439698145346
1,266634156885872
1,2671229837832418
1,2688491414459595
1,268046606695374
1,2672488489373521
1,2664558256467369
1,2666542412424773
1,2658676505603463
1,2650856868822276
1,264308309501341
1,2635354781870096
1,2627671531777183
1,2620032951742943
1,2612438653332094
1,2605370666337496
1,2597862393523844
1,2602255752317386
1,261237824634669
1,2617649848377355
1,2610192156501638
1,2602776837875214
1,2595403532385478
1,25935255302194
1,2586219824500473
1,2578955162072103
1,2579177624275044
1,2581452396715307
1,2574261721515545
1,257721689141231
1,258800432947463
1,2589550003321366
1,2582416256755742
1,258668068830013
1,2582556693103208
1,2590413864717764
1,2583355516312538
1,2576335528496474
1,258052524095263
1,2597537868203514
1,2590536418423985
1,2595357213207992
1,2597537494749902
1,2612018210196319
1,2619881823999988
1,261876758310156
1,2622869316297456
1,2639208432589517
1,2632244821949437
1,2625317861891674
1,2618427263828969
1,2611572742195907
1,2612497224679013
1,2605693846489747
1,2598925810524837
1,2602767385136082
1,259604188801687
1,2589351058408575
1,2582694628952515
1,2579874417396997
1,257377184765476
1,2569470642551586
1,257039635478455
1,25660540119709
1,256559046421099
1,2559111700412477
1,2552665575222521
1,254625184262146
1,253987025905599
1,253352058340835
1,2527202576965937
1,2520916003391396
1,2514660628693153
1,2514757001930517
1,2508547725382544
1,2506572970602852
1,2502403126576127
1,2499926709511913
1,2508582069964758
1,2506236736609528
1,2500138837007073
1,2494070538858997
1,2488031627142633
1,2486605756083455
1,2481658952645607
1,2475693426317134
1,2469756511625727
1,246384800322471
1,2467338826471832
1,246146421021833
1,2455617501880516
1,2449798503060898
1,244400701723806
1,243824284974457
1,243250580774517
1,2426795700215252
1,2421112337919669
1,2426946551453084
1,244249545760534
1,243681523561091
1,24311613719552
1,2426841456943203
1,2421509077084232
1,2421957638187093
1,2416389919478616
1,241084774076422
1,2405330926712126
1,2403009267941545
1,2398335026146472
1,2404166066152236
1,2407476595032627
1,2412272349819387
1,2424087856443022
1,2422207500646147
1,2416764337723343
1,2411345583602886
1,2415105203458807
1,242270742797991
1,241731164306236
1,242073941405247
1,243296872219654
1,244487145346265
1,2460487142356504
1,245506756715307
1,244967181425823
1,2444299726946262
1,243895114986323
1,2433625929011998
1,2428323911737464
1,2423044946711945
1,2428011680899138
1,24311357520376
1,242588491887985
1,2420656718623646
1,241545100525026
1,241203835116426
1,2416441761533403
1,241127842443611
1,2406137105833897
1,2411131364281405
1,24210200469547
1,2433224830825864
1,242808059228289
1,242295805938778
1,241785709505223
1,2413222725087973
1,2408163557949428
1,2406185509466139
1,2401526858186385
1,2396523677231832
1,240009895195168
1,2413755496127592
1,2408758072740163
1,24037812998626
1,2398825049759792
1,2401236781809917
1,2411239238030893
1,242960378620028
1,2424635271300077
1,2425704438474825
1,2420764103569584
1,2415843851326553
1,2410943559538874
1,2411579738623322
1,2406915942457994
1,24020632893482
1,2397230164017516
1,2397414762483894
1,239261032408212
1,2387825103433956
1,2392426081754142
1,2405782132432486
1,2425423880541249
1,2432734284481208
1,2427916988868375
1,2431196414823007
1,2431861186748705
1,2427074058428333
1,2422305740042423
1,2423955675671234
1,2425582866589535
1,2420845400053226
1,241612640317203
1,2415039944203219
1,2410350546253308
1,2406112720919453
1,240145873113044
1,2401838846191342
1,240964037014506
1,240500644635632
1,2400390311142584
1,2395791862270664
1,2391210998289266
1,2386647618521538
1,2382101623057686
1,2377572912747692
1,237306138919409
1,2370680867639665
1,237271070293407
1,2374024903859764
1,237446822405187
1,2383121096977627
1,2378649950454217
1,2378589394846264
1,2384655101022766
1,2385985904121875
1,2390679195100966
1,2386235553474385
1,238180840031395
1,237739764401707
1,2377619826529342
1,2376155264086164
1,2371779287540883
1,236741939914467
1,2363075510338897
1,2358747533213734
1,2354435380502193
1,2350138965574269
1,235479202586982
1,2353848979203488
1,2360249324068067
1,2369638417900328
1,2365353357470128
1,236108376657217
1,2356829561587355
1,2352590659498166
1,234836697788327
1,2352865599371232
1,234954048278607
1,2351003275397823
1,2346812538721537
1,2342636715698903
1,2338475726861067
1,2334329493302805
1,2330197936677492
1,232608097919219
1,2321978543602787
1,232580269525109
1,2332845708777793
1,232875299700801
1,232467462048085
1,2320610504011478
1,2321030904741108
1,2320160621556178
1,2325595044383693
1,2321557552987195
1,2318651973814092
1,2318040017413954
1,2316670461749852
1,2312676202333042
1,2308695692518357
1,2307197057046446
1,2303239600687879
1,2300131535955907
1,2301700354104979
1,2307533128308075
1,2303602066760697
1,2305157749421136
1,2315107786232218
1,231118387473013
1,2313557099505326
1,2314971890750943
1,2315255747046074
1,2322404748010922
1,231850154675376
1,2314611443487393
1,2310734372392773
1,2306870268091117
1,2310867814740454
1,2307016368382557
1,2307340652702632
1,2303507860920733
1,229968778154939
1,2295880351447488
1,2292085507891375
1,2296311535413484
1,2292528485108023
1,2295058824382066
1,229522125311472
1,2294940661373266
1,229470765862949
1,2290958136311465
1,2291631056714865
1,2287898758576898
1,2284178597993844
1,228716811631538
1,2295278128966889
1,2291564086687008
1,2291952638800427
1,2290036439290877
1,2289486137821748
1,2292489825253807
1,228881006630476
1,2288429244098844
1,2284767757308284
1,228111796855859
1,2277479821878274
1,2273853261652357
1,2271533623207806
1,2273200612792727
1,2280625278390704
1,2285203100969242
1,2288581392857538
1,2296016857625252
1,2306856359897052
1,2303229227255703
1,2299613482785916
1,23038068196234
1,2311175078035939
1,2323380285081889
1,2332188539844244
1,2328555847414582
1,2324934454183765
1,2321324307515777
1,2317725355101024
1,231413754495381
1,2312410906474551
1,2308842371125053
1,2305284832802823
1,2301738240752358
1,2303494567117892
1,230338748482333
1,2305320323326863
1,2306778821716802
1,2311808520183427
1,2308635400273693
1,2310836718150204
1,2307324808244204
1,2303823556638371
1,2300332914885888
1,2296852834833107
1,2293383268617348
1,2289924168664683
1,2290117663117186
1,2295549426157943
1,2292102655247796
1,2288666219482802
1,228634379514896
1,2282926240896126
1,2283404358800682
1,2280001371678775
1,2277988463060783
1,2274603636221166
1,2271228853378107
1,2267864069891619
1,2264509241385868
1,226249979830329
1,2264277639256973
1,2260942915193263
1,225761799914151
1,225979082515308
1,2268715091420987
1,2269612587503205
1,2273699472876398
1,2270380203572928
1,2270537751628967
1,2267232747623684
1,226969099885064
1,2273197030036604
1,2273486565083995
1,2280591143046786
1,2277295491105962
1,2274009350426156
1,2270732679892402
1,2267465438626373
1,2264207585984666
1,226095908155714
1,225955611537789
1,2263465642043316
1,2260489750282373
1,2262720269363063
1,2260132711620773
1,2260316392097523
1,2260373158099656
1,226209169082472
1,2267283746179067
1,2264076838475846
1,2260878989833928
1,2259125445962145
1,2263149884148832
1,2269875366209768
1,2266687339010032
1,2263508254383089
1,2260338074755106
1,225717676276244
1,2254472216772268
1,2258548422415942
1,2255402811799765
1,2252265951143575
1,2249137803989207
1,2246018334080764
1,2242907505363199
1,2245171511551864
1,224207044592817
1,2238977934968271
1,2235893943322311
1,2232818435834938
1,2229751377543951
1,222768676319254
1,222463513748954
1,2225546675377261
1,2222506311066637
1,2219474242429438
1,221986387862268
1,2216843655658576
1,2213831639822077
1,2217458737476512
1,221445405084036
1,221145749596778
1,2210147681520664
1,2207165026080011
1,22057654683001
1,2206424740040964
1,2211639716532032
1,2208671072617225
1,220571038753329
1,220275762931705
1,2199812766176248
1,220256389064567
1,2199627138791476
1,2196698207847683
1,219377706661384
1,219086368405526
1,2189719891999866
1,2192588284175125
1,2191503965026202
1,2194084968373733
1,2191190397175355
1,218830345330556
1,2189074061724248
1,218709289895172
1,2184222698296923
1,2181360021103875
1,2178504837830182
1,2178513467558476
1,2177683452889003
1,2174844230655768
1,217720753721404
1,218028633275587
1,2177454792063978
1,217463059648413
1,217181371747314
1,2169004126635532
1,2166201795722562
1,2163406696631307
1,216061880140369
1,215783808222556
1,2159884879217333
1,2157112241374954
1,2154346712860373
1,2151588266365028
1,2153233003466821
1,2159988523246252
1,2171170107442733
1,2170968148392027
1,2168206102401709
1,2167642278122277
1,2164891463048513
1,2165129783590332
1,2162389112978196
1,2159927702161222
1,2157200520719096
1,215448021741428
1,215383481176191
1,2155056968966047
1,2152349610964834
1,2149649046835644
1,2148727773605414
1,2146038502299266
1,2144665571123336
1,214937407116676
1,2158842007824797
1,2156153537080303
1,215347175407399
1,215483769043005
1,215350760394888
1,215083906912367
1,2149968795164934
1,214731123175929
1,2145492968210398
1,21454011791509
1,2142759059472141
1,2140123439472792
1,2137494295198255
1,2134871602811512
1,2132255338592381
1,2134595804546577
1,2131986274223174
1,212938311637919
1,2126786307700679
1,2126166503401994
1,2123579926147248
1,2120999634620937
1,2118425605938143
1,2115857817324889
1,2118033914455686
1,2125150276496488
1,212863855685307
1,2128709277764875
1,2129570866912982
1,212700820642331
1,2124451706175214
1,2124974435896936
1,2122426504918644
1,2119884676769046
1,2122776249302805
1,212290921540807
1,2126343525462935
1,212380914700588
1,2123664093470725
1,212113892808015
1,212241384694276
1,2127276906218933
1,212670034975384
1,2124183544606202
1,212167268935253
1,2119167762918819
1,212219754089393
1,212202677719621
1,212038014353122
1,2119624478989002
1,2117136656830558
1,2118306093553082
1,2115825641452902
1,2117641805405175
1,2115167924791388
1,2112699817527914
1,2110237463428235
1,2107780842399796
1,2105329934443518
1,2107051122749037
1,2104606747896662
1,2102299931042042
1,2099866713529261
1,21012221923586
1,2098795838787746
1,2098205759169947
1,209578847142897
1,2093376747065985
1,2090970566896946
1,2088569911825877
1,2087807926895435
1,208658517084326
1,2084197773622616
1,208283001443468
1,208045235460085
1,2078080117024343
1,207571328317807
1,2078136273735833
1,207955773995414
1,2085138796832973
1,208774598970618
1,2085381611461887
1,2083022582489646
1,2080668884656323
1,2081222836069905
1,208245575172511
1,208454596460373
1,2086079735583677
1,2083735825768422
1,208375359373205
1,2081417547102313
1,2080436917361939
1,2078109806716122
1,2075787896317556
1,2073825191069087
1,207151323433434
1,206920642672372
1,207189022793021
1,2069588127676953
1,2067291137524143
1,2064999240475898
1,2062712419611583
1,206043065808546
1,2058153939126248
1,2055882246036709
1,2054134855987386
1,20571603667478
1,20560154180811
1,205375606047881
1,2051501663046893
1,2049252209468992
1,204700768350024
1,204487141968158
1,2042734368630355
1,2040504309275952
1,20407883953014
1,2040700497358565
1,2039846276905761
1,2041110715094503
1,2045984777332375
1,2043765704905758
1,204155144087011
1,2039341969613764
1,2037137275592558
1,2034937343329501
1,2033376615707865
1,2035909204928932
1,2042778234368925
1,2052637699038107
1,20543365780503
1,2052132354254106
1,2049932855482137
1,204773806655764
1,204611968095269
1,204645705552715
1,2044273003173327
1,2042093607647555
1,2044966256522143
1,204544741678183
1,204545257385909
1,2047906742668784
1,2045735049410387
1,2043937519978678
1,2046813307663602
1,2050976807537508
1,2058740452705956
1,2070847611522717
1,2072175637551221
1,2075020803029812
1,2073708282443272
1,2072603340743933
1,2074564836235933
1,2078357515841083
1,2087173804689655
1,2084990568492282
1,2085986323628848
1,2090498464027903
1,2088318590759886
1,2087541998752114
1,2087960482936724
1,2085790045844271
1,2083624116409328
1,208146268060393
1,2084112325933132
1,2089403369216443
1,2087242662526458
1,2085086420106488
1,2082934628135273
1,2081141892315068
1,2080732763649895
1,2078592092082356
1,2080519281285815
1,2078383224528848
1,2076251549426769
1,207412424251137
1,2074382169565212
1,2076696004959238
1,2074574762870411
1,2073912878770499
1,2077999658691547
1,2087099372881556
1,2095664551277632
1,210647796712587
1,2119832902006415
1,2125532636673928
1,213088307771525
1,2130277723409768
1,213281263082257
1,2130658274629817
1,213250841295954
1,2136630714511258
1,2134479021948807
1,213233165874765
1,2130188611854442
1,2128049868268242
1,2125915415040285
1,2123785239273719
1,2121659328123289
1,2119537668795168
